building_id,rep_point,geohash
13102-bldg-7939,POINT (139.77215675559694 35.674936392122824),xn76uw6vx61
13102-bldg-7692,POINT (139.77224002224568 35.6743563500043),xn76uw741q0
13102-bldg-7696,POINT (139.77242652432713 35.67451651322518),xn76uw75jeg
13102-bldg-7564,POINT (139.77298753370903 35.674160791438915),xn76uw7949t
13102-bldg-7603,POINT (139.77295607712418 35.67427815641529),xn76uw799zq
13102-bldg-7553,POINT (139.77327199243828 35.67409231240747),xn76uw7b9kc
13102-bldg-7552,POINT (139.7733672416729 35.67408637413022),xn76uw7bee8
13102-bldg-7551,POINT (139.7735050383521 35.67408484586497),xn76uw7bwer
13102-bldg-18061,POINT (139.77295568413794 35.67436501874261),xn76uw7d1zt
13102-bldg-18037,POINT (139.77298704072655 35.674430250811305),xn76uw7ddev
13102-bldg-18021,POINT (139.77301610327225 35.674538595138635),xn76uw7e5rf
13102-bldg-18052,POINT (139.77324568546223 35.674336856916824),xn76uw7f0dm
13102-bldg-7633,POINT (139.7733335735003 35.674341518477306),xn76uw7f4er
13102-bldg-7642,POINT (139.77351297990248 35.67433433884482),xn76uw7fncv
13102-bldg-7731,POINT (139.773262488525 35.674598844998066),xn76uw7g954
13102-bldg-7734,POINT (139.77335826865786 35.67459414157355),xn76uw7ge63
13102-bldg-7724,POINT (139.7734098183673 35.674497435613),xn76uw7gh82
13102-bldg-7823,POINT (139.7724533323129 35.674696802495966),xn76uw7hnjr
13102-bldg-8043,POINT (139.77280017454876 35.6752542571685),xn76uw7rqm3
13102-bldg-7895,POINT (139.7733526559726 35.67496068098815),xn76uw7vent
13102-bldg-7948,POINT (139.77328521888705 35.67504531693771),xn76uw7y1w7
13102-bldg-7956,POINT (139.7734041319438 35.675043830512664),xn76uw7yhqh
13102-bldg-8039,POINT (139.77341870941015 35.67520421940026),xn76uw7zhsn
13102-bldg-8017,POINT (139.773519401311 35.675230927199706),xn76uw7zr14
13102-bldg-8113,POINT (139.7681388097185 35.675411911416816),xn76uw803dv
13102-bldg-8094,POINT (139.76822898230398 35.675389761849694),xn76uw805y9
13102-bldg-8103,POINT (139.76819171128258 35.67539852855911),xn76uw806bm
13102-bldg-8086,POINT (139.7682709822163 35.67538182851942),xn76uw80hv0
13102-bldg-8080,POINT (139.76832199763504 35.67537389272525),xn76uw80jgw
13102-bldg-8070,POINT (139.76839048146965 35.67536484648248),xn76uw80pd1
13102-bldg-8148,POINT (139.76839144807278 35.67550273993428),xn76uw80zed
13102-bldg-8189,POINT (139.76819692279796 35.67556258941789),xn76uw815nc
13102-bldg-8218,POINT (139.76809218979483 35.67562604413218),xn76uw818de
13102-bldg-8227,POINT (139.76834273861542 35.675592962676696),xn76uw81qkw
13102-bldg-8244,POINT (139.7682803570932 35.6756750564756),xn76uw81ugz
13102-bldg-8145,POINT (139.76843282347517 35.675490702815544),xn76uw82b93
13102-bldg-8182,POINT (139.76856748303146 35.675500340895816),xn76uw82gem
13102-bldg-8212,POINT (139.7684484874322 35.675609904292806),xn76uw832zs
13102-bldg-8195,POINT (139.76852303772426 35.67558273808562),xn76uw836ds
13102-bldg-8283,POINT (139.76811500274945 35.67576118501202),xn76uw8435u
13102-bldg-8176,POINT (139.76877326417798 35.67547388889388),xn76uw888qr
13102-bldg-8536,POINT (139.76879481596083 35.676026429421675),xn76uw8ebvr
13102-bldg-8499,POINT (139.76813905843204 35.67635568642071),xn76uw8jcdw
13102-bldg-8524,POINT (139.76813139973297 35.676410746527026),xn76uw8n1sb
13102-bldg-8560,POINT (139.7681950450684 35.67648519183415),xn76uw8ndfz
13102-bldg-8626,POINT (139.76825556717276 35.67659165988986),xn76uw8phqt
13102-bldg-8142,POINT (139.76957884811213 35.67545805809443),xn76uw90e5r
13102-bldg-8139,POINT (139.76967964285993 35.67548358435034),xn76uw90v84
13102-bldg-8163,POINT (139.76956342361302 35.67553600487149),xn76uw914cu
13102-bldg-8199,POINT (139.76963749457818 35.67558876325704),xn76uw91keg
13102-bldg-8174,POINT (139.7697525706334 35.67554896521248),xn76uw91pk3
13102-bldg-8162,POINT (139.76982818000525 35.675461757562736),xn76uw929h1
13102-bldg-8124,POINT (139.77001259857386 35.67536590793053),xn76uw92j65
13102-bldg-8337,POINT (139.76999019303324 35.675763219161176),xn76uw96ku6
13102-bldg-8240,POINT (139.770441951869 35.67557483734548),xn76uw99r35
13102-bldg-8257,POINT (139.77033440751637 35.6756240683856),xn76uw99sf7
13102-bldg-8210,POINT (139.77062450946227 35.67550950445418),xn76uw9bgsg
13102-bldg-8351,POINT (139.77075349912363 35.676007379680264),xn76uw9gy9g
13102-bldg-8729,POINT (139.7696623144552 35.67663602417365),xn76uw9pmnv
13102-bldg-8511,POINT (139.7702616743854 35.676282646545324),xn76uw9t7jh
13102-bldg-8412,POINT (139.77061674120523 35.676083996565744),xn76uw9u72j
13102-bldg-8420,POINT (139.77048397620868 35.676134467069126),xn76uw9u836
13102-bldg-8379,POINT (139.77073647343417 35.67604349116235),xn76uw9un0w
13102-bldg-18082,POINT (139.7704787077537 35.67637516197467),xn76uw9vbnq
13102-bldg-15942,POINT (139.7706383615569 35.67631025378997),xn76uw9vefm
13102-bldg-8535,POINT (139.77020216568894 35.6764181520442),xn76uw9w1y2
13102-bldg-8562,POINT (139.77024650010205 35.67647758912306),xn76uw9wdc3
13102-bldg-8551,POINT (139.77046135414108 35.676455298794394),xn76uw9wrv3
13102-bldg-8570,POINT (139.77037380973428 35.67650938325591),xn76uw9wtz2
13102-bldg-8605,POINT (139.77024598437245 35.676565964561725),xn76uw9x4cc
13102-bldg-8503,POINT (139.77054868162355 35.676437287221994),xn76uw9y3cf
13102-bldg-8607,POINT (139.7707051695142 35.676571388135905),xn76uw9zj6z
13102-bldg-18083,POINT (139.77066397222407 35.67661897864672),xn76uw9zkeb
13102-bldg-8618,POINT (139.77080615111515 35.67657421901575),xn76uw9zpg6
13102-bldg-8842,POINT (139.76842611549736 35.67703836714976),xn76uwb3b3u
13102-bldg-8914,POINT (139.76824411672303 35.677236795734494),xn76uwb4unu
13102-bldg-8856,POINT (139.7685554006611 35.677152028471795),xn76uwb67rh
13102-bldg-8883,POINT (139.76858896248024 35.677236258833204),xn76uwb6unv
13102-bldg-8841,POINT (139.76897015070074 35.67692663487827),xn76uwb9jj1
13102-bldg-8752,POINT (139.76936393924353 35.676740356339124),xn76uwbbn4r
13102-bldg-8755,POINT (139.76930887343508 35.676895027090794),xn76uwbbuzq
13102-bldg-9052,POINT (139.76822519519715 35.677646665741065),xn76uwbj7eq
13102-bldg-9031,POINT (139.76833256460262 35.67759528023581),xn76uwbjn1y
13102-bldg-8994,POINT (139.76841723226113 35.67752778684947),xn76uwbk8jj
13102-bldg-8948,POINT (139.76865095673486 35.677417297208265),xn76uwbkj8e
13102-bldg-9023,POINT (139.76848773754713 35.67764808240878),xn76uwbm3gd
13102-bldg-9075,POINT (139.7685322064457 35.677732279146866),xn76uwbmfg7
13102-bldg-9053,POINT (139.76868056167595 35.67765319833666),xn76uwbmqk9
13102-bldg-9141,POINT (139.76813086964307 35.677779238431704),xn76uwbn1s0
13102-bldg-9113,POINT (139.768338281218 35.677812282556324),xn76uwbnq66
13102-bldg-9183,POINT (139.76828581824086 35.678026580835514),xn76uwbpt45
13102-bldg-9106,POINT (139.76843533242678 35.67775738568466),xn76uwbq085
13102-bldg-9162,POINT (139.768556788031 35.67795115613105),xn76uwbr5kj
13102-bldg-9179,POINT (139.7686594911524 35.67795725647303),xn76uwbrjv6
13102-bldg-9189,POINT (139.76864228204428 35.67803538868585),xn76uwbrt7v
13102-bldg-9126,POINT (139.76877787523793 35.67785160484892),xn76uwbw89d
13102-bldg-18073,POINT (139.76904966672492 35.677835602976224),xn76uwbwqyt
13102-bldg-9168,POINT (139.76880502404754 35.67795699880973),xn76uwbx1jn
13102-bldg-9209,POINT (139.76913668895668 35.67805163605828),xn76uwbz8yy
13102-bldg-8813,POINT (139.76989389938262 35.677025016086596),xn76uwc3dx6
13102-bldg-9061,POINT (139.76952432278304 35.67739057837985),xn76uwc5cgx
13102-bldg-15943,POINT (139.77050459441497 35.67680222888122),xn76uwcb2vf
13102-bldg-8957,POINT (139.77014393079688 35.67735813988643),xn76uwce8mt
13102-bldg-9182,POINT (139.77009164677358 35.677794927246566),xn76uwcqppn
13102-bldg-8352,POINT (139.77098901322037 35.675923379996156),xn76uwd5k45
13102-bldg-8268,POINT (139.77132556478458 35.675765434868524),xn76uwd67uw
13102-bldg-18074,POINT (139.77142808480355 35.67576968756647),xn76uwd6qm6
13102-bldg-8280,POINT (139.77136154956807 35.67581603736813),xn76uwd6sy1
13102-bldg-8332,POINT (139.7714567706109 35.67593320577643),xn76uwd7r5b
13102-bldg-8279,POINT (139.77161446034813 35.675721932473955),xn76uwdd4st
13102-bldg-8313,POINT (139.77179922507318 35.67586421103645),xn76uwddyzp
13102-bldg-8305,POINT (139.77161380030114 35.67588977926236),xn76uwde4ev
13102-bldg-8381,POINT (139.771515109922 35.676019968497435),xn76uwdebk5
13102-bldg-8350,POINT (139.77165184736867 35.675969654347654),xn76uwdeedc
13102-bldg-8307,POINT (139.77169272663588 35.675882876559726),xn76uwdeh6x
13102-bldg-8340,POINT (139.77172871222444 35.67595296743574),xn76uwdemrd
13102-bldg-8327,POINT (139.77184439468343 35.67593566264568),xn76uwdg2h3
13102-bldg-8490,POINT (139.77097773120343 35.67615597706792),xn76uwdhev6
13102-bldg-8433,POINT (139.77127075865292 35.676138962460634),xn76uwdkddm
13102-bldg-8517,POINT (139.77124394511713 35.676337985293685),xn76uwdmdp3
13102-bldg-8473,POINT (139.77142863785247 35.67627644681446),xn76uwdmq7g
13102-bldg-8513,POINT (139.771366003224 35.67633580674832),xn76uwdmszh
13102-bldg-8502,POINT (139.77147961031508 35.676363346813986),xn76uwdmzs1
13102-bldg-8568,POINT (139.77096466406567 35.676486286898665),xn76uwdnee1
13102-bldg-8575,POINT (139.77109078961703 35.676464002252594),xn76uwdnqqz
13102-bldg-8654,POINT (139.7708976020858 35.67658590376394),xn76uwdp1vx
13102-bldg-8589,POINT (139.77100333590292 35.67657301715874),xn76uwdph7j
13102-bldg-8677,POINT (139.77113368285703 35.67671212083947),xn76uwdpzmp
13102-bldg-8525,POINT (139.7712307183323 35.67642280767112),xn76uwdq1xp
13102-bldg-8539,POINT (139.7714361066612 35.676457560684554),xn76uwdqqt8
13102-bldg-8565,POINT (139.77147613155233 35.67652134449791),xn76uwdqz3w
13102-bldg-8646,POINT (139.77122488288384 35.67660869612948),xn76uwdr39g
13102-bldg-8667,POINT (139.7711574333456 35.676643291483195),xn76uwdr802
13102-bldg-8631,POINT (139.77133512403807 35.67657769875351),xn76uwdrhhj
13102-bldg-8596,POINT (139.7714828203757 35.67658539329708),xn76uwdrpte
13102-bldg-8438,POINT (139.77158281257675 35.67618950887102),xn76uwdscgw
13102-bldg-8426,POINT (139.77164454449834 35.676162487515725),xn76uwdseqs
13102-bldg-8428,POINT (139.7718264128604 35.67613063997803),xn76uwdsx8g
13102-bldg-8460,POINT (139.7717580355904 35.67618282981436),xn76uwdsy48
13102-bldg-8452,POINT (139.7716395659499 35.6762267092328),xn76uwdt568
13102-bldg-8463,POINT (139.7716554744532 35.676258669073604),xn76uwdt78s
13102-bldg-8469,POINT (139.77167907632364 35.67628933167742),xn76uwdtknm
13102-bldg-8481,POINT (139.77170546582613 35.6763371138535),xn76uwdtsz3
13102-bldg-8413,POINT (139.77194352545249 35.67610144086883),xn76uwdu676
13102-bldg-8472,POINT (139.77195246795122 35.67622701279965),xn76uwdv4d9
13102-bldg-8462,POINT (139.77204354075616 35.676247830071254),xn76uwdvhwt
13102-bldg-8507,POINT (139.77204646343438 35.67633980725819),xn76uwdvsxz
13102-bldg-8544,POINT (139.77156255775586 35.67649271834257),xn76uwdw9kq
13102-bldg-8579,POINT (139.77159153433325 35.676537604654264),xn76uwdwfhs
13102-bldg-8541,POINT (139.77182361997154 35.6763938557435),xn76uwdwp9c
13102-bldg-8584,POINT (139.77152571313295 35.6765606471152),xn76uwdx08g
13102-bldg-8669,POINT (139.77165531832185 35.676671606072325),xn76uwdxets
13102-bldg-8593,POINT (139.77182514775092 35.67657428639133),xn76uwdxpe6
13102-bldg-8602,POINT (139.77191652220236 35.676587284170395),xn76uwdz1ty
13102-bldg-8608,POINT (139.7718512809489 35.67661412620553),xn76uwdz24y
13102-bldg-8617,POINT (139.7718699546399 35.676649333777775),xn76uwdz89k
13102-bldg-8645,POINT (139.77188491018873 35.67667950503681),xn76uwdz8zp
13102-bldg-8682,POINT (139.77191701457772 35.67672048793784),xn76uwdzcwx
13102-bldg-8659,POINT (139.77197645334147 35.67667132159401),xn76uwdzeje
13102-bldg-8652,POINT (139.77211751580325 35.67655697242865),xn76uwdzn2h
13102-bldg-8157,POINT (139.77241950353175 35.675400520582635),xn76uwe0m2t
13102-bldg-8241,POINT (139.77248128545568 35.67560882750403),xn76uwe1qze
13102-bldg-8395,POINT (139.77268314615213 35.67591077411009),xn76uwe75xf
13102-bldg-8152,POINT (139.7729122461228 35.675410804608696),xn76uwe82ft
13102-bldg-8232,POINT (139.77305664590654 35.675636009035685),xn76uwe9sk8
13102-bldg-8261,POINT (139.77312576712137 35.67573607335782),xn76uwedjzh
13102-bldg-8357,POINT (139.7732344059354 35.675904130538015),xn76uweg0qt
13102-bldg-8487,POINT (139.77266299612583 35.67635116319499),xn76uwemg1g
13102-bldg-8622,POINT (139.7728476171686 35.67665246064369),xn76uwerx6j
13102-bldg-8477,POINT (139.77341361743916 35.67618046214133),xn76uweuud5
13102-bldg-8690,POINT (139.77303464444515 35.676453470961754),xn76uwew7ub
13102-bldg-8723,POINT (139.7708404363281 35.67674454974138),xn76uwf00eh
13102-bldg-8696,POINT (139.7710130675401 35.67674463091679),xn76uwf0hej
13102-bldg-8704,POINT (139.77098792470656 35.67678232092012),xn76uwf0k46
13102-bldg-8684,POINT (139.77108983256093 35.676731630099376),xn76uwf0n2y
13102-bldg-8768,POINT (139.77113095314908 35.676896797428064),xn76uwf0zrt
13102-bldg-8778,POINT (139.77107754952996 35.676927988324735),xn76uwf1njm
13102-bldg-8694,POINT (139.77149585596823 35.676746199204096),xn76uwf2pgt
13102-bldg-8788,POINT (139.7713529703573 35.67686696687034),xn76uwf2ud4
13102-bldg-8799,POINT (139.77117955952923 35.67701449065054),xn76uwf38t9
13102-bldg-8873,POINT (139.77081396369238 35.67708407153946),xn76uwf4048
13102-bldg-8857,POINT (139.7710875167116 35.67719803794711),xn76uwf4wru
13102-bldg-15944,POINT (139.77087320544533 35.677343657993596),xn76uwf596u
13102-bldg-8889,POINT (139.7711318567284 35.67727400338672),xn76uwf5pmv
13102-bldg-8865,POINT (139.77116615401764 35.67719322453946),xn76uwf68nz
13102-bldg-8869,POINT (139.77131519164766 35.67718246026795),xn76uwf6esy
13102-bldg-8838,POINT (139.7713404766525 35.67711603249732),xn76uwf6k23
13102-bldg-8825,POINT (139.7714437589457 35.67707905750838),xn76uwf6n9w
13102-bldg-8858,POINT (139.7714694376929 35.67719349755618),xn76uwf6xqc
13102-bldg-8926,POINT (139.77124724835355 35.67734240295278),xn76uwf7d4e
13102-bldg-8941,POINT (139.7714125128853 35.677345646846206),xn76uwf7tgr
13102-bldg-8921,POINT (139.77149599734204 35.67736205019009),xn76uwf7xym
13102-bldg-8744,POINT (139.77163339108728 35.676782385158),xn76uwf8747
13102-bldg-8763,POINT (139.77177310388115 35.676912502114),xn76uwf9n6e
13102-bldg-8769,POINT (139.77183399722202 35.67694108469871),xn76uwf9pzc
13102-bldg-8796,POINT (139.77181039600407 35.67699559226697),xn76uwf9x4p
13102-bldg-8746,POINT (139.77201753695738 35.67683929335891),xn76uwfbshf
13102-bldg-8821,POINT (139.77187593905043 35.677068075824806),xn76uwfcbz8
13102-bldg-8760,POINT (139.77206708714874 35.67691868574645),xn76uwfcj5x
13102-bldg-8785,POINT (139.7721052175305 35.67697016852146),xn76uwfcqj7
13102-bldg-8814,POINT (139.77215503162162 35.67704122859759),xn76uwfcz68
13102-bldg-8907,POINT (139.77166455603495 35.67715257086633),xn76uwfd7z6
13102-bldg-8911,POINT (139.77155143048822 35.677314294784175),xn76uwfe3jq
13102-bldg-8859,POINT (139.77193684139326 35.67717034191252),xn76uwffd4w
13102-bldg-8950,POINT (139.77211546988212 35.677406210539296),xn76uwfgyqe
13102-bldg-8966,POINT (139.770846373881 35.67746467921059),xn76uwfh2c2
13102-bldg-8983,POINT (139.77093804624215 35.67748192490597),xn76uwfh6ut
13102-bldg-8978,POINT (139.771141318169 35.67749856213017),xn76uwfhrxu
13102-bldg-8990,POINT (139.77103991328883 35.67754344239771),xn76uwfhv21
13102-bldg-8985,POINT (139.77108209358775 35.67752275381366),xn76uwfhwk2
13102-bldg-9018,POINT (139.77091703439385 35.677587824939906),xn76uwfj42m
13102-bldg-8963,POINT (139.77123834779243 35.6774379621699),xn76uwfk1um
13102-bldg-8955,POINT (139.77130864395087 35.67745113892078),xn76uwfk5wc
13102-bldg-9164,POINT (139.77134129813092 35.67780680218044),xn76uwfqk31
13102-bldg-9005,POINT (139.77165283427058 35.67757532939702),xn76uwfsgw4
13102-bldg-9030,POINT (139.7716978598281 35.67766599931824),xn76uwftkwg
13102-bldg-9040,POINT (139.77178376527388 35.67760726144941),xn76uwftns5
13102-bldg-9072,POINT (139.77176162542995 35.67774909828797),xn76uwftyn7
13102-bldg-8991,POINT (139.77200988923272 35.67745878817718),xn76uwfu7bk
13102-bldg-9009,POINT (139.7718532604932 35.677540834616195),xn76uwfu8px
13102-bldg-9001,POINT (139.7719314455874 35.67751447099514),xn76uwfud49
13102-bldg-8977,POINT (139.77217050542257 35.67750940003992),xn76uwfux9u
13102-bldg-9013,POINT (139.7721689324154 35.677579499512404),xn76uwfuzwg
13102-bldg-9034,POINT (139.77195109350907 35.67766536889431),xn76uwfv6wb
13102-bldg-9042,POINT (139.7718974576408 35.67768676747567),xn76uwfv96b
13102-bldg-9015,POINT (139.77205872597995 35.67763414553315),xn76uwfvm10
13102-bldg-9100,POINT (139.77201183195265 35.6778145211797),xn76uwfy7ft
13102-bldg-9093,POINT (139.77206059095587 35.677796266000485),xn76uwfyjp6
13102-bldg-9081,POINT (139.7721293022229 35.67777179358943),xn76uwfyndt
13102-bldg-9151,POINT (139.77208591093034 35.677930577408915),xn76uwfzj8m
13102-bldg-8811,POINT (139.77231972195867 35.676872451088144),xn76uwg0g55
13102-bldg-8703,POINT (139.772505016748 35.676785710058866),xn76uwg0r6v
13102-bldg-8832,POINT (139.77219126264947 35.67711628272942),xn76uwg420e
13102-bldg-8871,POINT (139.7724670788443 35.677235879352956),xn76uwg4ywc
13102-bldg-8919,POINT (139.77233255921863 35.67732871524101),xn76uwg5e2j
13102-bldg-8923,POINT (139.7724726926407 35.67731922861094),xn76uwg5qwm
13102-bldg-8845,POINT (139.77264073984045 35.67715489198927),xn76uwg66xd
13102-bldg-8853,POINT (139.77256427006563 35.677182721297584),xn76uwg68uc
13102-bldg-8863,POINT (139.7727880378719 35.67723246052315),xn76uwg6yn0
13102-bldg-8886,POINT (139.77264273574642 35.67725562324727),xn76uwg74dk
13102-bldg-8932,POINT (139.77271160592431 35.67735723308616),xn76uwg7sjr
13102-bldg-8840,POINT (139.77335464689043 35.67699225915612),xn76uwgce1r
13102-bldg-8935,POINT (139.7733979489787 35.677324470587344),xn76uwggkpr
13102-bldg-8939,POINT (139.77236337821094 35.677418986789455),xn76uwghh0u
13102-bldg-8964,POINT (139.77240598108233 35.67746397681115),xn76uwghm17
13102-bldg-8956,POINT (139.77252550906977 35.67744974664075),xn76uwghpys
13102-bldg-8975,POINT (139.7724455545148 35.677511570385754),xn76uwghw41
13102-bldg-9036,POINT (139.77228821048735 35.67766793975462),xn76uwgj6rk
13102-bldg-9064,POINT (139.7721923749072 35.6777442025291),xn76uwgjbjs
13102-bldg-9054,POINT (139.77223346770245 35.6777259462366),xn76uwgjc45
13102-bldg-9044,POINT (139.77231779072787 35.677704699163876),xn76uwgjen4
13102-bldg-8945,POINT (139.77258349894362 35.67742956940588),xn76uwgk16b
13102-bldg-9069,POINT (139.7726957132035 35.677619790173544),xn76uwgm5y7
13102-bldg-9145,POINT (139.77224189632895 35.67786034746391),xn76uwgn971
13102-bldg-9223,POINT (139.7727918196362 35.67799102697687),xn76uwgrq5e
13102-bldg-9060,POINT (139.77298639762498 35.67772837583595),xn76uwgtfds
13102-bldg-9066,POINT (139.77290734974574 35.6777647199335),xn76uwgw0c3
13102-bldg-9199,POINT (139.77302446021753 35.6779285377722),xn76uwgwgxb
13102-bldg-6878,POINT (139.77376461354922 35.67263070754938),xn76uwh0hu2
13102-bldg-6962,POINT (139.77381820865037 35.672752772011975),xn76uwh0y50
13102-bldg-6986,POINT (139.77358518451757 35.672859335468274),xn76uwh12wg
13102-bldg-7010,POINT (139.77360196684157 35.672896550661704),xn76uwh18vz
13102-bldg-7007,POINT (139.77388102451096 35.67286543380913),xn76uwh1x2p
13102-bldg-6874,POINT (139.7741793068651 35.672681130831165),xn76uwh2qmw
13102-bldg-6905,POINT (139.7742022167728 35.67272473656385),xn76uwh2wvz
13102-bldg-6940,POINT (139.7742185737367 35.67277090545727),xn76uwh2zq7
13102-bldg-7039,POINT (139.77396198743764 35.67293908799955),xn76uwh3cmu
13102-bldg-6976,POINT (139.77424490299592 35.67284664575521),xn76uwh3rux
13102-bldg-7122,POINT (139.77358403976103 35.67302209500853),xn76uwh42t6
13102-bldg-7107,POINT (139.77364967324553 35.672989814409),xn76uwh44p7
13102-bldg-7279,POINT (139.77370272665348 35.67325111605091),xn76uwh5erf
13102-bldg-7272,POINT (139.77378376143665 35.67324348340787),xn76uwh5tnx
13102-bldg-7271,POINT (139.77383136394647 35.673241525342924),xn76uwh5wq4
13102-bldg-7268,POINT (139.77389878342706 35.673241510440874),xn76uwh5xyh
13102-bldg-7098,POINT (139.77391569450796 35.67299293478526),xn76uwh60rc
13102-bldg-7265,POINT (139.7740115874401 35.67323010431518),xn76uwh7ds1
13102-bldg-6856,POINT (139.77439045002748 35.67263619021603),xn76uwh85m7
13102-bldg-6918,POINT (139.77429807754362 35.67272315496742),xn76uwh89jw
13102-bldg-6897,POINT (139.77444538802294 35.6726917025803),xn76uwh8kxs
13102-bldg-6937,POINT (139.7745282546248 35.672764011164496),xn76uwh8yt4
13102-bldg-6967,POINT (139.77433701208392 35.672819795286905),xn76uwh94pe
13102-bldg-6995,POINT (139.77427251654993 35.672895606794924),xn76uwh98te
13102-bldg-7037,POINT (139.77428127891034 35.672941369820954),xn76uwh9by6
13102-bldg-6991,POINT (139.77437076085548 35.67286776858764),xn76uwh9dbs
13102-bldg-18058,POINT (139.7743893539126 35.67292231813243),xn76uwh9g6d
13102-bldg-6955,POINT (139.7744301528516 35.672794096291945),xn76uwh9h6c
13102-bldg-6956,POINT (139.7745481581266 35.672804352615984),xn76uwh9ph9
13102-bldg-6981,POINT (139.7745622376045 35.672847736251434),xn76uwh9rkg
13102-bldg-7069,POINT (139.77448380480354 35.67291975961241),xn76uwh9vd1
13102-bldg-7009,POINT (139.77458275722137 35.67290244058435),xn76uwh9xyf
13102-bldg-6859,POINT (139.77483528063107 35.672653615869635),xn76uwhbm8x
13102-bldg-6850,POINT (139.77488885941173 35.672636701558254),xn76uwhbnvr
13102-bldg-6952,POINT (139.77483266305478 35.672776070172155),xn76uwhbvxm
13102-bldg-6931,POINT (139.77489935274275 35.67275210807802),xn76uwhbz4z
13102-bldg-6965,POINT (139.77474472660563 35.67279577715279),xn76uwhc5e5
13102-bldg-6987,POINT (139.7747934700525 35.67285658117636),xn76uwhcky2
13102-bldg-6977,POINT (139.77492439698815 35.67283551447178),xn76uwhcrf9
13102-bldg-7004,POINT (139.77482128833657 35.6728858251721),xn76uwhct7u
13102-bldg-7051,POINT (139.7748269855612 35.67294860902406),xn76uwhcvx9
13102-bldg-7087,POINT (139.7743172074564 35.67298738102073),xn76uwhd1wu
13102-bldg-18008,POINT (139.77439418702411 35.67298685689008),xn76uwhd5qw
13102-bldg-7022,POINT (139.77444279518653 35.6729780967448),xn76uwhdht4
13102-bldg-7257,POINT (139.77440221565666 35.67321133440074),xn76uwhee8s
13102-bldg-7067,POINT (139.77461701355375 35.67296302989939),xn76uwhf0dk
13102-bldg-7246,POINT (139.7746491060931 35.67319429349368),xn76uwhg3mk
13102-bldg-7202,POINT (139.77471965414244 35.67315949932691),xn76uwhg5nc
13102-bldg-7238,POINT (139.77484622711526 35.673183520895876),xn76uwhgmgr
13102-bldg-7318,POINT (139.77371704556083 35.673360832334076),xn76uwhh7sm
13102-bldg-16188,POINT (139.77358573164656 35.67340847411719),xn76uwhh8t7
13102-bldg-7348,POINT (139.77368258152092 35.673397664854626),xn76uwhhdg7
13102-bldg-7349,POINT (139.77372281716538 35.673436031459254),xn76uwhhgf3
13102-bldg-7413,POINT (139.77377074816312 35.673596818272074),xn76uwhjubm
13102-bldg-7342,POINT (139.773921440844 35.6733781433984),xn76uwhk2rt
13102-bldg-7408,POINT (139.77391545248562 35.6735889136674),xn76uwhm8qc
13102-bldg-18046,POINT (139.7740010563787 35.673585353405244),xn76uwhmdq3
13102-bldg-7478,POINT (139.77366593638536 35.67379747691378),xn76uwhnfmz
13102-bldg-7329,POINT (139.774341007333 35.67335963779469),xn76uwhs6hn
13102-bldg-7323,POINT (139.7745825669443 35.673342563387365),xn76uwhsrc4
13102-bldg-7402,POINT (139.77446942838347 35.67355590986996),xn76uwhtt0y
13102-bldg-7313,POINT (139.77483493858404 35.67332647653318),xn76uwhujwn
13102-bldg-7314,POINT (139.7749163860144 35.673327584905294),xn76uwhupw5
13102-bldg-7401,POINT (139.77470881490274 35.673541435646584),xn76uwhv6y0
13102-bldg-6835,POINT (139.77495067343065 35.67261495479957),xn76uwj003m
13102-bldg-6920,POINT (139.77498962608823 35.67272189256114),xn76uwj09m6
13102-bldg-6925,POINT (139.77493397339157 35.67274162081216),xn76uwj0b10
13102-bldg-7048,POINT (139.7749513624999 35.67293861628593),xn76uwj1bmt
13102-bldg-7395,POINT (139.77493828043816 35.67352390065655),xn76uwjj24u
13102-bldg-7542,POINT (139.77361404988372 35.6740537243947),xn76uwk03m8
13102-bldg-7550,POINT (139.77369964763096 35.67406471209621),xn76uwk07r8
13102-bldg-7546,POINT (139.77385943652556 35.6740575950391),xn76uwk0qyr
13102-bldg-7536,POINT (139.77379511838177 35.674070980310596),xn76uwk0t2z
13102-bldg-7634,POINT (139.77382695517383 35.67431415261455),xn76uwk1ynp
13102-bldg-7549,POINT (139.77397238420625 35.67405704295651),xn76uwk23w5
13102-bldg-7635,POINT (139.77369411707681 35.674328444053515),xn76uwk450u
13102-bldg-7687,POINT (139.77358883005635 35.674489893779516),xn76uwk4bwv
13102-bldg-7679,POINT (139.77384434550942 35.674470579987194),xn76uwk4yek
13102-bldg-7722,POINT (139.773600771065 35.674571056883536),xn76uwk52yn
13102-bldg-7716,POINT (139.77402363982682 35.67450756107247),xn76uwk74f4
13102-bldg-7543,POINT (139.7746663937116 35.67402812209961),xn76uwkb3bc
13102-bldg-7667,POINT (139.77477762441666 35.674364853612374),xn76uwkfhrs
13102-bldg-16214,POINT (139.7737118135468 35.67492864999176),xn76uwkje89
13102-bldg-7866,POINT (139.77405681643722 35.6748715774489),xn76uwkm5w4
13102-bldg-7881,POINT (139.77424130123788 35.67487308535367),xn76uwkmpyk
13102-bldg-7902,POINT (139.77415914194572 35.67498627013266),xn76uwkmvgr
13102-bldg-7942,POINT (139.77366606673496 35.675071533044004),xn76uwkn67r
13102-bldg-7982,POINT (139.77369628622162 35.67513523499604),xn76uwknepj
