building_id,rep_point,geohash
13102-bldg-3044,POINT (139.77324764846378 35.67434211563207),xn76uw7f0er
13102-bldg-10484,POINT (139.7733330058426 35.674339062762556),xn76uw7f4dz
13102-bldg-9277,POINT (139.77350829642856 35.67433656573229),xn76uw7fnf3
13102-bldg-9124,POINT (139.773258434854 35.67459754720917),xn76uw7g8fz
13102-bldg-7553,POINT (139.77334992964705 35.674594408150064),xn76uw7ge47
13102-bldg-152,POINT (139.77341338013994 35.67450080825045),xn76uw7gh8f
13102-bldg-254,POINT (139.77244576141123 35.674702255750546),xn76uw7hnn9
13102-bldg-10352,POINT (139.7727921440484 35.67526162788318),xn76uw7rqng
13102-bldg-9125,POINT (139.7733499610521 35.67496241557701),xn76uw7vep5
13102-bldg-7702,POINT (139.77287587598119 35.67518972524429),xn76uw7x016
13102-bldg-4615,POINT (139.77328151207925 35.67504819326292),xn76uw7y1wb
13102-bldg-10007,POINT (139.77340185361402 35.675047438254694),xn76uw7yhqf
13102-bldg-3043,POINT (139.77341277644342 35.67520313428992),xn76uw7zhef
13102-bldg-791,POINT (139.77351585765894 35.675230641930504),xn76uw7zqcp
13102-bldg-10743,POINT (139.76813625656268 35.675413779038045),xn76uw803eh
13102-bldg-132,POINT (139.7682204337017 35.67538923224028),xn76uw805wd
13102-bldg-455,POINT (139.7681830426931 35.67539894747202),xn76uw8068q
13102-bldg-8323,POINT (139.7682644387918 35.67538168891113),xn76uw80ht5
13102-bldg-9420,POINT (139.7683172176864 35.67537354187843),xn76uw80jge
13102-bldg-10682,POINT (139.76836125403455 35.6753660645373),xn76uw80nf5
13102-bldg-1636,POINT (139.76840227687168 35.67536081936543),xn76uw80pc6
13102-bldg-1122,POINT (139.76819290505628 35.67556305277744),xn76uw814yy
13102-bldg-816,POINT (139.76808864170965 35.67562373625817),xn76uw818d2
13102-bldg-2633,POINT (139.76834119211816 35.67559524734853),xn76uw81qku
13102-bldg-9027,POINT (139.76827212280492 35.67567727319173),xn76uw81uu3
13102-bldg-10307,POINT (139.76842862230663 35.67549201677024),xn76uw82b3w
13102-bldg-3609,POINT (139.76856390719158 35.67550694710916),xn76uw82gsd
13102-bldg-8054,POINT (139.76851869837355 35.675585174391685),xn76uw836e1
13102-bldg-5598,POINT (139.7684476527101 35.67562118489103),xn76uw838cu
13102-bldg-10553,POINT (139.7681175808735 35.67576681116908),xn76uw843hy
13102-bldg-2250,POINT (139.7687716845024 35.675477683003805),xn76uw888rj
13102-bldg-2335,POINT (139.76879331941063 35.67602684788135),xn76uw8ebvq
13102-bldg-8051,POINT (139.7693128733384 35.67597608328673),xn76uw8gt5c
13102-bldg-8356,POINT (139.7681283381007 35.67635982575734),xn76uw8jc7q
13102-bldg-3874,POINT (139.7680837059316 35.676419212440855),xn76uw8n0qs
13102-bldg-4290,POINT (139.76816846270822 35.67641301033236),xn76uw8n4mk
13102-bldg-3941,POINT (139.76818369483925 35.67648992295687),xn76uw8ndez
13102-bldg-2821,POINT (139.768253452138 35.676591738715615),xn76uw8phqe
13102-bldg-526,POINT (139.769575054916 35.67546172628378),xn76uw90ehh
13102-bldg-2590,POINT (139.76968074730985 35.67548369939958),xn76uw90v85
13102-bldg-6955,POINT (139.76956282411018 35.675532227777914),xn76uw914c5
13102-bldg-7487,POINT (139.76963362220852 35.6755902820948),xn76uw91ks0
13102-bldg-10053,POINT (139.76974679499708 35.6755511703061),xn76uw91phu
13102-bldg-9332,POINT (139.76982678054506 35.675463280889005),xn76uw929h2
13102-bldg-7594,POINT (139.77002937536784 35.67538664542035),xn76uw92jwp
13102-bldg-7361,POINT (139.76998638999981 35.675763723676326),xn76uw96ksr
13102-bldg-2190,POINT (139.77043937405986 35.67557150035845),xn76uw99r29
13102-bldg-4151,POINT (139.7703354613585 35.675629365300054),xn76uw99sg7
13102-bldg-7948,POINT (139.77062182005338 35.67550584521011),xn76uw9bgs3
13102-bldg-3536,POINT (139.77072266252557 35.67538557025772),xn76uw9bjvu
13102-bldg-8976,POINT (139.77025889755987 35.67628589499738),xn76uw9t7jd
13102-bldg-3078,POINT (139.77063458531347 35.676068547207315),xn76uw9u5v4
13102-bldg-4344,POINT (139.77047281527874 35.67614171697516),xn76uw9u84f
13102-bldg-8656,POINT (139.7704769394626 35.6763768572662),xn76uw9vbnt
13102-bldg-7499,POINT (139.77063822390912 35.67631247430357),xn76uw9veft
13102-bldg-3817,POINT (139.7701942491157 35.67642520476021),xn76uw9w1xd
13102-bldg-4988,POINT (139.7702357677877 35.67648352233581),xn76uw9wdd9
13102-bldg-5182,POINT (139.7704576233983 35.67645956166778),xn76uw9wrwp
13102-bldg-4470,POINT (139.77036699369987 35.67651226698882),xn76uw9wtxg
13102-bldg-6006,POINT (139.77024449508156 35.676567448606406),xn76uw9x4f0
13102-bldg-6224,POINT (139.7705473010188 35.676436994067664),xn76uw9y3cc
13102-bldg-9049,POINT (139.77069058682852 35.67658608249215),xn76uw9zjjs
13102-bldg-8990,POINT (139.77080072928098 35.67657276290723),xn76uw9zpen
13102-bldg-7504,POINT (139.7684175795032 35.6770428162594),xn76uwb3b4v
13102-bldg-4328,POINT (139.7682376270418 35.67723511613114),xn76uwb4gyx
13102-bldg-6257,POINT (139.76854070833826 35.67715553618636),xn76uwb67pc
13102-bldg-1752,POINT (139.7685820569492 35.677232596395314),xn76uwb6un0
13102-bldg-673,POINT (139.76936363363296 35.67674052593343),xn76uwbbn4r
13102-bldg-3837,POINT (139.76930576257433 35.67689806057625),xn76uwbbuzu
13102-bldg-5360,POINT (139.7691107462329 35.676913070283945),xn76uwbc06d
13102-bldg-1475,POINT (139.76877637096894 35.677373600855006),xn76uwbeb83
13102-bldg-2144,POINT (139.76823246245593 35.67765043037375),xn76uwbj7u5
13102-bldg-7462,POINT (139.76832683766742 35.67760150498348),xn76uwbjn4f
13102-bldg-9927,POINT (139.76841654973347 35.67752886802236),xn76uwbk8jm
13102-bldg-8205,POINT (139.76864761750193 35.67742193867868),xn76uwbkj93
13102-bldg-5432,POINT (139.7684754570816 35.67763535721639),xn76uwbm393
13102-bldg-1364,POINT (139.7685318119974 35.677738840197286),xn76uwbmfue
13102-bldg-4275,POINT (139.7686753775219 35.67765607154037),xn76uwbmqjn
13102-bldg-9659,POINT (139.76812492282136 35.6777794937431),xn76uwbn1k5
13102-bldg-8187,POINT (139.76833665080315 35.67781630478189),xn76uwbnq71
13102-bldg-1630,POINT (139.7683376755498 35.678005943324024),xn76uwbpqq6
13102-bldg-5341,POINT (139.76827631369073 35.67803227785103),xn76uwbpsgk
13102-bldg-6708,POINT (139.76843168477598 35.6777638482873),xn76uwbq090
13102-bldg-5227,POINT (139.76855198011933 35.6779540496472),xn76uwbr5kd
13102-bldg-1860,POINT (139.76865686962134 35.67795982974928),xn76uwbrjvb
13102-bldg-641,POINT (139.7686409540049 35.67803899251587),xn76uwbrtks
13102-bldg-4618,POINT (139.76877350117317 35.67785095509355),xn76uwbw83r
13102-bldg-5188,POINT (139.76896562301238 35.67778130796254),xn76uwbwhuq
13102-bldg-8624,POINT (139.76894691437798 35.67788646444247),xn76uwbwu80
13102-bldg-6133,POINT (139.76906661115095 35.67788221114098),xn76uwbwxr3
13102-bldg-9206,POINT (139.76880609335794 35.67795594282097),xn76uwbx1jp
13102-bldg-7536,POINT (139.76913669327715 35.678050245099335),xn76uwbz8yw
13102-bldg-10689,POINT (139.76962902866376 35.67732689244591),xn76uwc5krv
13102-bldg-5892,POINT (139.77050593049708 35.67680491782037),xn76uwcb2y7
13102-bldg-2020,POINT (139.77081076492985 35.677086532036604),xn76uwcfpfy
13102-bldg-4378,POINT (139.7696501701657 35.67763487373299),xn76uwcjkch
13102-bldg-5817,POINT (139.7700881558137 35.67779052834614),xn76uwcqpn5
13102-bldg-6154,POINT (139.77085167319208 35.675491527094024),xn76uwd0bcs
13102-bldg-10193,POINT (139.77098865851303 35.67592769902961),xn76uwd5k4f
13102-bldg-1011,POINT (139.77132251108057 35.67577122356825),xn76uwd67vg
13102-bldg-9617,POINT (139.7713561676274 35.67582488442296),xn76uwd6sxv
13102-bldg-6053,POINT (139.77141653188283 35.67583027255369),xn76uwd6y0f
13102-bldg-6993,POINT (139.77144918327636 35.67593556489248),xn76uwd7qu6
13102-bldg-10276,POINT (139.77161473855404 35.67572397869326),xn76uwdd4sv
13102-bldg-218,POINT (139.77179683043443 35.67586844624148),xn76uwddyzv
13102-bldg-2289,POINT (139.77161341267862 35.67589004952105),xn76uwde4eu
13102-bldg-3877,POINT (139.77151415040862 35.676020023281),xn76uwdebk4
13102-bldg-10169,POINT (139.77165122250193 35.67597034554536),xn76uwdeedc
13102-bldg-4807,POINT (139.7716916509386 35.675885225164066),xn76uwdeh7p
13102-bldg-443,POINT (139.77172911768176 35.67595764517134),xn76uwdet2e
13102-bldg-2438,POINT (139.7718489390987 35.6759323989164),xn76uwdg25u
13102-bldg-6233,POINT (139.7718903515247 35.67603475298164),xn76uwdgcng
13102-bldg-1693,POINT (139.77097478749056 35.67615999268783),xn76uwdhey0
13102-bldg-1008,POINT (139.7712632502863 35.67613924676338),xn76uwdkd6r
13102-bldg-5646,POINT (139.77123805731762 35.676339800173466),xn76uwdm9zu
13102-bldg-5127,POINT (139.77142278501495 35.67627703257862),xn76uwdmqhn
13102-bldg-8199,POINT (139.77135351834013 35.67632836195646),xn76uwdmste
13102-bldg-1245,POINT (139.77147955540283 35.67636835171655),xn76uwdmzt1
13102-bldg-164,POINT (139.77108715796746 35.67646578768003),xn76uwdnqrk
13102-bldg-7396,POINT (139.7709891402424 35.67653051808305),xn76uwdnu57
13102-bldg-5039,POINT (139.7708868793883 35.67658385675774),xn76uwdp1tr
13102-bldg-7029,POINT (139.77107971292318 35.67666436874576),xn76uwdpwhq
13102-bldg-2829,POINT (139.7711289922824 35.67671223630869),xn76uwdpzm5
13102-bldg-9794,POINT (139.77122356895532 35.67642140302165),xn76uwdq1wf
13102-bldg-10907,POINT (139.77140566035632 35.67641095959752),xn76uwdqjv1
13102-bldg-7814,POINT (139.7714431305407 35.67647114506426),xn76uwdqw8m
13102-bldg-3792,POINT (139.7712264139031 35.676613888524045),xn76uwdr3du
13102-bldg-6013,POINT (139.77132945125888 35.676578740236536),xn76uwdrhh3
13102-bldg-4014,POINT (139.77148007500165 35.67658657337204),xn76uwdrptc
13102-bldg-1281,POINT (139.77158265137192 35.67619288789231),xn76uwdscum
13102-bldg-5838,POINT (139.77163925589116 35.676165410576104),xn76uwdser2
13102-bldg-1258,POINT (139.77175217362455 35.67618207943727),xn76uwdsvfk
13102-bldg-4909,POINT (139.77182621513498 35.67613011072766),xn76uwdsx8e
13102-bldg-1021,POINT (139.77164092090018 35.67624539145456),xn76uwdt5q1
13102-bldg-10630,POINT (139.7716742614296 35.67629561953286),xn76uwdtkpd
13102-bldg-5158,POINT (139.7717023291402 35.67634098433592),xn76uwdtsxz
13102-bldg-2383,POINT (139.77194756387982 35.676106862581456),xn76uwdu6kq
13102-bldg-2648,POINT (139.7719959651667 35.67618524534745),xn76uwdugdf
13102-bldg-10568,POINT (139.77189804647475 35.67622847529741),xn76uwdv171
13102-bldg-8970,POINT (139.77193561067605 35.676292356352825),xn76uwdv6nv
13102-bldg-8902,POINT (139.77204182727337 35.67624458953478),xn76uwdvhwh
13102-bldg-7056,POINT (139.77204332127295 35.67634240810868),xn76uwdvu8m
13102-bldg-2822,POINT (139.77150701455145 35.6765359731394),xn76uwdwbhm
13102-bldg-6344,POINT (139.7715789973121 35.67652197841167),xn76uwdwcce
13102-bldg-4392,POINT (139.77182171279404 35.67639331217358),xn76uwdwp98
13102-bldg-6769,POINT (139.77165292537376 35.67667888858947),xn76uwdxewf
13102-bldg-3312,POINT (139.77182357666425 35.67658079698362),xn76uwdxps9
13102-bldg-10603,POINT (139.77190644286867 35.6765798179339),xn76uwdz1kx
13102-bldg-1730,POINT (139.77185123153694 35.67662021630421),xn76uwdz2hn
13102-bldg-4760,POINT (139.77187142060086 35.67665565054506),xn76uwdz8dt
13102-bldg-2067,POINT (139.77188753209148 35.67667823814559),xn76uwdz9nc
13102-bldg-6104,POINT (139.77191927764974 35.67672296786195),xn76uwdzcz0
13102-bldg-5014,POINT (139.77197044480567 35.676673007401504),xn76uwdzdvz
13102-bldg-1686,POINT (139.77211320337338 35.67656185072372),xn76uwdzn31
13102-bldg-10381,POINT (139.77240700897372 35.67540190844114),xn76uwe0m0u
13102-bldg-8746,POINT (139.77247398364563 35.675603210380295),xn76uwe1qwq
13102-bldg-9232,POINT (139.77268274882988 35.67591584878709),xn76uwe778d
13102-bldg-5594,POINT (139.77290706539034 35.67541170274949),xn76uwe82fc
13102-bldg-1185,POINT (139.77304920874738 35.67564143872837),xn76uwe9sje
13102-bldg-5458,POINT (139.7731191076267 35.67574062180098),xn76uwedm8p
13102-bldg-3094,POINT (139.7732298404808 35.67590097631797),xn76uweg0mf
13102-bldg-609,POINT (139.7727676274294 35.67619225451109),xn76uwekvs3
13102-bldg-3451,POINT (139.77266146299883 35.67635108507338),xn76uwemg1f
13102-bldg-10424,POINT (139.77245229748024 35.67670407789535),xn76uwepy5w
13102-bldg-785,POINT (139.7727204124272 35.67643972617122),xn76uweqk6q
13102-bldg-1233,POINT (139.77284721724823 35.67665396850506),xn76uwerx6k
13102-bldg-1541,POINT (139.7734075130691 35.676177921883884),xn76uweuu3w
13102-bldg-10130,POINT (139.77303041769224 35.676451625063216),xn76uwew7st
13102-bldg-4191,POINT (139.770838694394 35.67675148773827),xn76uwf00se
13102-bldg-3711,POINT (139.77097518584998 35.676777763855426),xn76uwf07c2
13102-bldg-6538,POINT (139.77100553291947 35.676749161657305),xn76uwf0hkp
13102-bldg-7950,POINT (139.77108834004991 35.6767332320195),xn76uwf0n3j
13102-bldg-8286,POINT (139.77108451409802 35.67693147067014),xn76uwf1nq4
13102-bldg-9738,POINT (139.77113702760374 35.676906797037844),xn76uwf1p93
13102-bldg-3317,POINT (139.77149143885174 35.67674775650668),xn76uwf2pgc
13102-bldg-8824,POINT (139.77134880702795 35.676872176041954),xn76uwf2u7p
13102-bldg-7228,POINT (139.77117809423584 35.67701937714184),xn76uwf38w2
13102-bldg-42,POINT (139.77087254561366 35.67734639914722),xn76uwf597k
13102-bldg-9287,POINT (139.7711100298049 35.67724702089432),xn76uwf5nbv
13102-bldg-6782,POINT (139.7712741634836 35.67714758360407),xn76uwf66wr
13102-bldg-7509,POINT (139.77116742325725 35.67719922271964),xn76uwf68rb
13102-bldg-6132,POINT (139.77134118563984 35.677120531893536),xn76uwf6k33
13102-bldg-9990,POINT (139.77144162199048 35.6770822310251),xn76uwf6ndh
13102-bldg-7045,POINT (139.77135267147293 35.67722207463667),xn76uwf6us4
13102-bldg-6145,POINT (139.77147259039563 35.67719415145536),xn76uwf6xr5
13102-bldg-3281,POINT (139.77123771416393 35.67733737182726),xn76uwf79cs
13102-bldg-4164,POINT (139.77141196405418 35.67735346433441),xn76uwf7tuw
13102-bldg-3615,POINT (139.77148358311774 35.67737119417628),xn76uwf7z8h
13102-bldg-10769,POINT (139.77162807930662 35.67678349191801),xn76uwf86fr
13102-bldg-1776,POINT (139.77177713315962 35.676915636167834),xn76uwf9n7n
13102-bldg-5260,POINT (139.77182888925685 35.67694348207943),xn76uwf9r8m
13102-bldg-9284,POINT (139.77181389222375 35.67699585557327),xn76uwf9x64
13102-bldg-9781,POINT (139.7720254614449 35.67684679525386),xn76uwfbsq2
13102-bldg-2814,POINT (139.77186963287588 35.677068295441096),xn76uwfcbxe
13102-bldg-1220,POINT (139.77207216912294 35.67691566356364),xn76uwfcj74
13102-bldg-10872,POINT (139.77210440866875 35.676968935817165),xn76uwfcqj4
13102-bldg-5273,POINT (139.77215033899617 35.67704572626527),xn76uwfcz5m
13102-bldg-4827,POINT (139.77166555952155 35.67716221085664),xn76uwfdec5
13102-bldg-2825,POINT (139.7715445179615 35.677316008091466),xn76uwfe3j9
13102-bldg-5802,POINT (139.77193980177438 35.67717329244307),xn76uwffd70
13102-bldg-5425,POINT (139.77210830182415 35.67741125447471),xn76uwfgypm
13102-bldg-5818,POINT (139.77084845401723 35.6774622402805),xn76uwfh2c4
13102-bldg-4602,POINT (139.7709213110579 35.677488211837876),xn76uwfh6tb
13102-bldg-3041,POINT (139.77103414061904 35.67753729181319),xn76uwfhtnu
13102-bldg-6260,POINT (139.77108480503753 35.67753342335079),xn76uwfhwq6
13102-bldg-46,POINT (139.77114699606636 35.67750960348596),xn76uwfhxcc
13102-bldg-7880,POINT (139.77091869581372 35.677593178431835),xn76uwfj43q
13102-bldg-1256,POINT (139.77123562177854 35.677439769291574),xn76uwfk1ug
13102-bldg-10361,POINT (139.7713136956895 35.67745479163583),xn76uwfk5xt
13102-bldg-7802,POINT (139.77134734141316 35.67744588537697),xn76uwfkhmy
13102-bldg-10668,POINT (139.77134175508954 35.67781265084886),xn76uwfqk66
13102-bldg-4648,POINT (139.77165348949066 35.677568158331496),xn76uwfsgsd
13102-bldg-7670,POINT (139.77170230833622 35.6776552578139),xn76uwftksz
13102-bldg-8254,POINT (139.77178019980605 35.67760219218229),xn76uwftne1
13102-bldg-1162,POINT (139.7717580497584 35.67774380592648),xn76uwftyj2
13102-bldg-5900,POINT (139.77200923147694 35.67745839511263),xn76uwfu7b7
13102-bldg-8385,POINT (139.77192698518564 35.677517426736536),xn76uwfu9gq
13102-bldg-3336,POINT (139.77184865821025 35.67755334093753),xn76uwfub1u
13102-bldg-10386,POINT (139.77216473235404 35.67755638874315),xn76uwfuz6x
13102-bldg-10146,POINT (139.77195172036014 35.67767025703552),xn76uwfv6xc
13102-bldg-9709,POINT (139.7718952068755 35.67769103295745),xn76uwfv95w
13102-bldg-11028,POINT (139.77186710814834 35.67773636555043),xn76uwfvbs4
13102-bldg-3254,POINT (139.77205591469985 35.67763170920638),xn76uwfvkbw
13102-bldg-1521,POINT (139.77205989377336 35.6777995127499),xn76uwfyjpc
13102-bldg-9857,POINT (139.7720178447091 35.677818270075),xn76uwfyk56
13102-bldg-10056,POINT (139.77212495661473 35.67776808453188),xn76uwfynd4
13102-bldg-2640,POINT (139.77207823816056 35.677924644413736),xn76uwfyvrp
13102-bldg-2720,POINT (139.77231950794996 35.67688381117753),xn76uwg0gj5
13102-bldg-7526,POINT (139.77250012270505 35.6767878856746),xn76uwg0r76
13102-bldg-760,POINT (139.7721882699323 35.677121588072424),xn76uwg4219
13102-bldg-1188,POINT (139.772465073362 35.67724151734301),xn76uwg4yrz
13102-bldg-5036,POINT (139.77233105045195 35.67733577963299),xn76uwg5e37
13102-bldg-2636,POINT (139.77246437470666 35.67731717762325),xn76uwg5qmz
13102-bldg-6305,POINT (139.77256568832507 35.677189377641994),xn76uwg68y4
13102-bldg-7538,POINT (139.77263779416128 35.677167014617886),xn76uwg6d9b
13102-bldg-5889,POINT (139.77277859519558 35.677237282963),xn76uwg6vz1
13102-bldg-5908,POINT (139.7726497915371 35.67725405204918),xn76uwg74f1
13102-bldg-10513,POINT (139.77271186611918 35.677357992116235),xn76uwg7sjx
13102-bldg-8769,POINT (139.7733502764211 35.67699644789009),xn76uwgce45
13102-bldg-6603,POINT (139.77315083005413 35.67713989986039),xn76uwgdqkz
13102-bldg-2706,POINT (139.7733920555553 35.67732709485089),xn76uwggkpg
13102-bldg-7050,POINT (139.77235907876306 35.677423161162956),xn76uwghh18
13102-bldg-3362,POINT (139.7724091846495 35.67746833069777),xn76uwghm4n
13102-bldg-3897,POINT (139.77252376390274 35.67745400357115),xn76uwghpz7
13102-bldg-2522,POINT (139.77243787082378 35.67751656862365),xn76uwghtg5
13102-bldg-2057,POINT (139.7722290628665 35.67772924513534),xn76uwgjbfz
13102-bldg-896,POINT (139.77219135804404 35.6777493724638),xn76uwgjbne
13102-bldg-1795,POINT (139.77229873222547 35.67769869866794),xn76uwgjdt5
13102-bldg-10760,POINT (139.7725809741784 35.67743730124015),xn76uwgk1hq
13102-bldg-10014,POINT (139.77269703499795 35.6776219688326),xn76uwgm5yu
13102-bldg-3754,POINT (139.7722434539826 35.67786187953839),xn76uwgn97d
13102-bldg-7400,POINT (139.77283158873237 35.67779042904629),xn76uwgqpn1
13102-bldg-6159,POINT (139.77278637132105 35.67798970507194),xn76uwgrmgr
13102-bldg-4084,POINT (139.7729772769406 35.67773271724727),xn76uwgtf7m
13102-bldg-5674,POINT (139.77290762042122 35.677763965076736),xn76uwgw0c1
13102-bldg-10133,POINT (139.77302278532377 35.67793161387928),xn76uwgx52x
13102-bldg-10401,POINT (139.7737597304915 35.67263306337993),xn76uwh0hsv
13102-bldg-1084,POINT (139.77381756252527 35.672757127539164),xn76uwh0y5b
13102-bldg-1402,POINT (139.77358438713554 35.67286125458742),xn76uwh12x6
13102-bldg-6731,POINT (139.77360348109818 35.67289982642066),xn76uwh19n8
13102-bldg-8566,POINT (139.7738836942252 35.67286802736598),xn76uwh1x89
13102-bldg-4318,POINT (139.77417216333947 35.672684431480576),xn76uwh2qq2
13102-bldg-2510,POINT (139.7741977882206 35.67272666561189),xn76uwh2wy5
13102-bldg-9333,POINT (139.77422152988254 35.67277144053014),xn76uwh2zqt
13102-bldg-1138,POINT (139.77396603775952 35.67293858134856),xn76uwh3cmx
13102-bldg-1428,POINT (139.77424292974493 35.67284585821367),xn76uwh3rum
13102-bldg-6354,POINT (139.77358160601054 35.673024266595135),xn76uwh42t8
13102-bldg-4381,POINT (139.77365032888667 35.67298095573203),xn76uwh44je
13102-bldg-1746,POINT (139.77357539879506 35.67326387199921),xn76uwh5b67
13102-bldg-1395,POINT (139.77370762515878 35.67325115235166),xn76uwh5g2n
13102-bldg-10597,POINT (139.77378416849845 35.6732445558429),xn76uwh5tnz
13102-bldg-6951,POINT (139.77382421728788 35.67324261331221),xn76uwh5wnm
13102-bldg-2322,POINT (139.77390895312638 35.67299370966322),xn76uwh620h
13102-bldg-3823,POINT (139.77390330283635 35.673235259585326),xn76uwh78j0
13102-bldg-1350,POINT (139.77401530895318 35.67322818437469),xn76uwh7dee
13102-bldg-1013,POINT (139.7742650383524 35.67266245633233),xn76uwh826q
13102-bldg-10924,POINT (139.7744111299107 35.67263527175811),xn76uwh85v4
13102-bldg-5966,POINT (139.77429444647268 35.67272600410856),xn76uwh89n5
13102-bldg-5200,POINT (139.77443206658114 35.67269583286708),xn76uwh8s26
13102-bldg-7974,POINT (139.7745255975534 35.67276860631785),xn76uwh8yw0
13102-bldg-1376,POINT (139.77433434786215 35.67282379138894),xn76uwh9603
13102-bldg-3272,POINT (139.7742668211674 35.672885597056734),xn76uwh987z
13102-bldg-1061,POINT (139.77436726771546 35.672868566421684),xn76uwh9dbd
13102-bldg-8076,POINT (139.7743861735059 35.67292036232714),xn76uwh9g62
13102-bldg-9249,POINT (139.77442973340496 35.67279585446684),xn76uwh9h70
13102-bldg-1591,POINT (139.77454344841678 35.67280906107288),xn76uwh9nvt
13102-bldg-1928,POINT (139.77456866129958 35.67284806677367),xn76uwh9rsb
13102-bldg-2082,POINT (139.7744823744051 35.67292517365161),xn76uwh9ve0
13102-bldg-1899,POINT (139.77458305449926 35.67290149767821),xn76uwh9xyg
13102-bldg-3241,POINT (139.77483021902168 35.67265638197627),xn76uwhbm95
13102-bldg-9403,POINT (139.77488529401077 35.672643791055116),xn76uwhbnyu
13102-bldg-7485,POINT (139.77483591472583 35.67276829019592),xn76uwhbvtz
13102-bldg-6111,POINT (139.7748988611317 35.67275143556457),xn76uwhbz4y
13102-bldg-9316,POINT (139.77493073679602 35.67274052886947),xn76uwhbzby
13102-bldg-4480,POINT (139.77474058046135 35.67280150450464),xn76uwhc5s0
13102-bldg-3977,POINT (139.77479667988567 35.67285472784444),xn76uwhcky4
13102-bldg-5993,POINT (139.77492854780294 35.67283570211451),xn76uwhcrfs
13102-bldg-9360,POINT (139.7748194587945 35.67288983430168),xn76uwhctke
13102-bldg-7822,POINT (139.77482303985954 35.67294878711255),xn76uwhcvrw
13102-bldg-5454,POINT (139.77429744538426 35.67296394146532),xn76uwhd14q
13102-bldg-5002,POINT (139.77441664058622 35.672978686499484),xn76uwhd5vp
13102-bldg-10637,POINT (139.77439599786643 35.673214202430024),xn76uwhee3p
13102-bldg-1003,POINT (139.7746129943967 35.67296329410018),xn76uwhf0d3
13102-bldg-8080,POINT (139.77464727831008 35.67320022961502),xn76uwhg3qe
13102-bldg-10610,POINT (139.77471767011622 35.67316371005977),xn76uwhg4zx
13102-bldg-1414,POINT (139.77484819754423 35.67318263942846),xn76uwhgq50
13102-bldg-7220,POINT (139.77370877474016 35.6733528561608),xn76uwhh76z
13102-bldg-6710,POINT (139.7735801120911 35.67341244030685),xn76uwhh8qp
13102-bldg-916,POINT (139.77368126222416 35.67340197474422),xn76uwhhdu4
13102-bldg-4194,POINT (139.77371607212442 35.673423319200836),xn76uwhhg8h
13102-bldg-3276,POINT (139.77377262797418 35.67359867858717),xn76uwhjuby
13102-bldg-6701,POINT (139.7739098366829 35.67338507442845),xn76uwhk80v
13102-bldg-6372,POINT (139.77391564683933 35.67358597069116),xn76uwhm8q3
13102-bldg-3266,POINT (139.77399896160898 35.6735892799396),xn76uwhmdpp
13102-bldg-6442,POINT (139.77366316656986 35.6738018440148),xn76uwhnfqt
13102-bldg-5478,POINT (139.77413180135363 35.673962467906115),xn76uwhrvkd
13102-bldg-7377,POINT (139.77433529785384 35.67335956712049),xn76uwhs6h4
13102-bldg-4738,POINT (139.77457870867974 35.673342336792174),xn76uwhsr8z
13102-bldg-1882,POINT (139.7744639427253 35.6735560819694),xn76uwhtt0f
13102-bldg-3710,POINT (139.77483585883388 35.673326647758756),xn76uwhujwp
13102-bldg-4485,POINT (139.77491382601573 35.6733246810957),xn76uwhupt9
13102-bldg-3024,POINT (139.77471281058783 35.673540030862725),xn76uwhv6vg
13102-bldg-10537,POINT (139.77494411937255 35.67261608860073),xn76uwj0038
13102-bldg-8635,POINT (139.77499320735845 35.67272239840238),xn76uwj09mk
13102-bldg-622,POINT (139.7749544095226 35.67293992094917),xn76uwj1btb
13102-bldg-655,POINT (139.7749362556506 35.673524059688084),xn76uwjj24f
13102-bldg-777,POINT (139.7736100414167 35.674070780546934),xn76uwk090v
13102-bldg-6719,POINT (139.77370053790335 35.674071298661865),xn76uwk0e2c
13102-bldg-5826,POINT (139.77385355421933 35.67405978959989),xn76uwk0qye
13102-bldg-6510,POINT (139.77379223372208 35.674070662778966),xn76uwk0t2v
13102-bldg-5294,POINT (139.77369422321212 35.67431827166163),xn76uwk1gnu
13102-bldg-10639,POINT (139.77397373475665 35.67406016946748),xn76uwk23wu
13102-bldg-707,POINT (139.7740235825925 35.67431924129516),xn76uwk3fz1
13102-bldg-10095,POINT (139.77370024872246 35.67439968097185),xn76uwk47q0
13102-bldg-4709,POINT (139.7735860316755 35.67448930707054),xn76uwk4bwg
13102-bldg-1130,POINT (139.77382715871684 35.674325897816836),xn76uwk4n0r
13102-bldg-7968,POINT (139.77384382201646 35.67447693555592),xn76uwk4yse
13102-bldg-7373,POINT (139.77359284610156 35.67457105644523),xn76uwk52y0
13102-bldg-4315,POINT (139.77402806978134 35.67450826068447),xn76uwk74fm
13102-bldg-5552,POINT (139.77465642637378 35.674032069885804),xn76uwkb399
13102-bldg-416,POINT (139.77477606433186 35.67436365612088),xn76uwkfhr7
13102-bldg-5483,POINT (139.77370818554667 35.67492784969129),xn76uwkje2w
13102-bldg-5355,POINT (139.77405299278303 35.674872929798525),xn76uwkm5qr
13102-bldg-6605,POINT (139.77423608301706 35.67487920097984),xn76uwkmpz2
13102-bldg-5593,POINT (139.7741542994727 35.67499030509491),xn76uwkmvu5
13102-bldg-3765,POINT (139.77366389216817 35.6750704971815),xn76uwkn67j
13102-bldg-4994,POINT (139.77369826684355 35.67514850110313),xn76uwkng1x
